10_local_80g_30p_8-10_1True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_2True.txt,8,4,8,8, local 
10_local_80g_30p_8-10_3True.txt,7,3,7,7, local 
10_local_80g_30p_8-10_4True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_5True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_6True.txt,7,3,7,7, local 
10_local_80g_30p_8-10_7True.txt,7,3,7,7, local 
10_local_80g_30p_8-10_8True.txt,6,2,6,6, local 
10_local_80g_30p_8-10_9True.txt,8,4,8,8, local 
10_local_80g_30p_8-10_10True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_11True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_12True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_13True.txt,6,2,6,6, local 
10_local_80g_30p_8-10_14True.txt,7,4,7,7, local 
10_local_80g_30p_8-10_15True.txt,8,3,8,8, local 
10_local_80g_30p_8-10_16True.txt,7,3,7,7, local 
10_local_80g_30p_8-10_17True.txt,7,4,7,7, local 
10_local_80g_30p_8-10_18True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_19True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_20True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_21True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_22True.txt,6,4,7,6, local 
10_local_80g_30p_8-10_23True.txt,7,3,7,7, local 
10_local_80g_30p_8-10_24True.txt,6,2,6,6, local 
10_local_80g_30p_8-10_25True.txt,8,2,8,8, local 
10_local_80g_30p_8-10_26True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_27True.txt,8,4,8,8, local 
10_local_80g_30p_8-10_28True.txt,8,4,8,8, local 
10_local_80g_30p_8-10_29True.txt,7,2,7,7, local 
10_local_80g_30p_8-10_30True.txt,7,3,7,7, local 
20_local_80g_30p_8-10_1True.txt,17,3,16,17, local 
20_local_80g_30p_8-10_2True.txt,12,5,14,15, local 
20_local_80g_30p_8-10_3True.txt,16,5,14,14, local 
20_local_80g_30p_8-10_4True.txt,16,13,17,17, local 
20_local_80g_30p_8-10_5True.txt,15,3,17,15, local 
20_local_80g_30p_8-10_6True.txt,16,9,16,17, local 
20_local_80g_30p_8-10_7True.txt,16,4,15,15, local 
20_local_80g_30p_8-10_8True.txt,17,2,17,17, local 
20_local_80g_30p_8-10_9True.txt,14,4,12,14, local 
20_local_80g_30p_8-10_10True.txt,16,8,16,16, local 
20_local_80g_30p_8-10_11True.txt,16,4,16,16, local 
20_local_80g_30p_8-10_12True.txt,17,12,17,17, local 
20_local_80g_30p_8-10_13True.txt,18,14,18,18, local 
20_local_80g_30p_8-10_14True.txt,11,5,14,11, local 
20_local_80g_30p_8-10_15True.txt,17,13,16,16, local 
20_local_80g_30p_8-10_16True.txt,16,5,16,13, local 
20_local_80g_30p_8-10_17True.txt,17,13,17,17, local 
20_local_80g_30p_8-10_18True.txt,18,13,18,18, local 
20_local_80g_30p_8-10_19True.txt,17,12,17,17, local 
20_local_80g_30p_8-10_20True.txt,17,6,16,16, local 
20_local_80g_30p_8-10_21True.txt,16,2,16,16, local 
20_local_80g_30p_8-10_22True.txt,14,9,15,14, local 
20_local_80g_30p_8-10_23True.txt,15,13,17,17, local 
20_local_80g_30p_8-10_24True.txt,16,5,14,16, local 
20_local_80g_30p_8-10_25True.txt,17,12,17,17, local 
20_local_80g_30p_8-10_26True.txt,16,2,16,16, local 
20_local_80g_30p_8-10_27True.txt,16,9,16,16, local 
20_local_80g_30p_8-10_28True.txt,16,8,16,15, local 
20_local_80g_30p_8-10_29True.txt,17,5,16,15, local 
20_local_80g_30p_8-10_30True.txt,13,7,14,13, local 
30_local_80g_30p_8-10_1True.txt,27,26,27,27, local 
30_local_80g_30p_8-10_2True.txt,27,25,27,27, local 
30_local_80g_30p_8-10_3True.txt,28,26,28,28, local 
30_local_80g_30p_8-10_4True.txt,27,25,26,26, local 
30_local_80g_30p_8-10_5True.txt,26,25,26,26, local 
30_local_80g_30p_8-10_6True.txt,26,25,26,27, local 
30_local_80g_30p_8-10_7True.txt,26,22,25,24, local 
30_local_80g_30p_8-10_8True.txt,26,25,26,26, local 
30_local_80g_30p_8-10_9True.txt,26,25,27,26, local 
30_local_80g_30p_8-10_10True.txt,26,25,26,26, local 
30_local_80g_30p_8-10_11True.txt,25,22,25,25, local 
30_local_80g_30p_8-10_12True.txt,25,23,25,25, local 
30_local_80g_30p_8-10_13True.txt,27,25,27,27, local 
30_local_80g_30p_8-10_14True.txt,27,26,27,27, local 
30_local_80g_30p_8-10_15True.txt,27,23,27,25, local 
30_local_80g_30p_8-10_16True.txt,27,26,27,27, local 
30_local_80g_30p_8-10_17True.txt,26,22,25,25, local 
30_local_80g_30p_8-10_18True.txt,25,22,25,24, local 
30_local_80g_30p_8-10_19True.txt,25,24,26,26, local 
30_local_80g_30p_8-10_20True.txt,28,26,28,28, local 
30_local_80g_30p_8-10_21True.txt,28,26,28,28, local 
30_local_80g_30p_8-10_22True.txt,27,25,27,27, local 
30_local_80g_30p_8-10_23True.txt,25,23,26,25, local 
30_local_80g_30p_8-10_24True.txt,27,26,27,27, local 
30_local_80g_30p_8-10_25True.txt,27,26,27,27, local 
30_local_80g_30p_8-10_26True.txt,28,26,28,28, local 
30_local_80g_30p_8-10_27True.txt,26,20,26,22, local 
30_local_80g_30p_8-10_28True.txt,28,26,28,28, local 
30_local_80g_30p_8-10_29True.txt,25,22,25,24, local 
30_local_80g_30p_8-10_30True.txt,26,24,26,26, local 
