10_bst_80g_30p_8-10_1True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_2True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_3True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_4True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_5True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_6True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_7True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_8True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_9True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_10True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_11True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_12True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_13True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_14True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_15True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_16True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_17True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_18True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_19True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_20True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_21True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_22True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_23True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_24True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_25True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_26True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_27True.txt,3,3,8,3, bst 
10_bst_80g_30p_8-10_28True.txt,2,2,7,2, bst 
10_bst_80g_30p_8-10_29True.txt,2,2,8,2, bst 
10_bst_80g_30p_8-10_30True.txt,2,2,8,2, bst 
20_bst_80g_30p_8-10_1True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_2True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_3True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_4True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_5True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_6True.txt,11,3,17,3, bst 
20_bst_80g_30p_8-10_7True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_8True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_9True.txt,12,12,17,12, bst 
20_bst_80g_30p_8-10_10True.txt,6,4,12,4, bst 
20_bst_80g_30p_8-10_11True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_12True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_13True.txt,10,10,17,10, bst 
20_bst_80g_30p_8-10_14True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_15True.txt,3,3,17,3, bst 
20_bst_80g_30p_8-10_16True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_17True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_18True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_19True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_20True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_21True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_22True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_23True.txt,12,11,17,11, bst 
20_bst_80g_30p_8-10_24True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_25True.txt,12,12,16,12, bst 
20_bst_80g_30p_8-10_26True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_27True.txt,14,14,18,14, bst 
20_bst_80g_30p_8-10_28True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_29True.txt,2,2,17,2, bst 
20_bst_80g_30p_8-10_30True.txt,2,2,17,2, bst 
30_bst_80g_30p_8-10_1True.txt,27,27,25,27, bst 
30_bst_80g_30p_8-10_2True.txt,27,27,26,27, bst 
30_bst_80g_30p_8-10_3True.txt,26,26,27,26, bst 
30_bst_80g_30p_8-10_4True.txt,26,26,27,26, bst 
30_bst_80g_30p_8-10_5True.txt,24,23,26,24, bst 
30_bst_80g_30p_8-10_6True.txt,23,23,25,23, bst 
30_bst_80g_30p_8-10_7True.txt,26,26,24,26, bst 
30_bst_80g_30p_8-10_8True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_9True.txt,27,27,26,27, bst 
30_bst_80g_30p_8-10_10True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_11True.txt,26,26,28,26, bst 
30_bst_80g_30p_8-10_12True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_13True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_14True.txt,27,27,26,27, bst 
30_bst_80g_30p_8-10_15True.txt,26,26,25,26, bst 
30_bst_80g_30p_8-10_16True.txt,2,2,27,2, bst 
30_bst_80g_30p_8-10_17True.txt,26,26,28,26, bst 
30_bst_80g_30p_8-10_18True.txt,26,26,27,26, bst 
30_bst_80g_30p_8-10_19True.txt,26,26,27,26, bst 
30_bst_80g_30p_8-10_20True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_21True.txt,27,26,24,26, bst 
30_bst_80g_30p_8-10_22True.txt,27,27,26,27, bst 
30_bst_80g_30p_8-10_23True.txt,27,27,26,27, bst 
30_bst_80g_30p_8-10_24True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_25True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_26True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_27True.txt,27,27,26,27, bst 
30_bst_80g_30p_8-10_28True.txt,26,26,28,26, bst 
30_bst_80g_30p_8-10_29True.txt,25,25,27,25, bst 
30_bst_80g_30p_8-10_30True.txt,25,25,27,25, bst 
